Supplier_Name,Supplier_CIN,Supplier_GSTIN,Supplier_Address,Supplier_State,Buyer_Name,Buyer_CIN,Buyer_GSTIN,Buyer_Address,Buyer_State,Invoice_Number,Invoice_Date,HSN_Code,Item_Description,Quantity,Unit,Rate_per_Unit,Total_Amount_ex_GST,CGST,SGST_UTGST,IGST,Taxable_Value,Total_Invoice_Value_with_GST,Payment_Type,ITC_Claimed,Transaction_ID,Payment_Flow,Amount,Date,Fraud_Label,Suspicious_Pattern_Flags,supplier_cin,buyer_cin,amount_num,itc_num,cgst,sgst,igst,gst_total,is_suspicious_flag,source,target,Payment_Type_enc,HSN_Code_enc,taxable_value
Company_721,CIN000721,GST000721,"115, West Bengal",Karnataka,Company_279,CIN000279,GST000279,"567, Tamil Nadu",Delhi,INV00000069,2023-04-29,8517,Mobile,8,ltr,7626,69584,6262,6262,0,69584,79947,NEFT,0,TXN00000069,CIN000721->CIN000279,79947,2023-06-11,0,,CIN000721,CIN000279,79947,0,6262,6262,0,12524,False,68,1803,2,2,0
Company_352,CIN000352,GST000352,"175, Tamil Nadu",Gujarat,Company_160,CIN000160,GST000160,"4, Karnataka",West Bengal,INV00000070,2023-06-16,1101,Raw Material,2,ltr,9717,20534,1848,1848,4175,20534,23199,Cash,1,TXN00000070,CIN000352->CIN000160,23199,2023-08-13,0,,CIN000352,CIN000160,23199,1,1848,1848,4175,7871,False,69,145,0,0,0
Company_1303,CIN001303,GST001303,"399, Delhi",Uttar Pradesh,Company_532,CIN000532,GST000532,"256, Karnataka",Delhi,INV00000071,2023-11-25,9403,Furniture,14,pcs,2114,41929,3773,3773,0,41929,45941,RTGS,1,TXN00000071,CIN001303->CIN000532,45941,2023-08-16,0,,CIN001303,CIN000532,45941,1,3773,3773,0,7546,False,70,106,3,4,0
Company_1259,CIN001259,GST001259,"165, Gujarat",Tamil Nadu,Company_989,CIN000989,GST000989,"77, Gujarat",Karnataka,INV00000072,2023-10-13,9403,Furniture,1,box,3459,50887,4579,4579,10561,50887,58677,UPI,1,TXN00000072,CIN001259->CIN000989,58677,2023-06-13,0,,CIN001259,CIN000989,58677,1,4579,4579,10561,19719,False,71,1202,4,4,0
Company_194,CIN000194,GST000194,"496, Uttar Pradesh",Uttar Pradesh,Company_1248,CIN001248,GST001248,"117, West Bengal",Karnataka,INV00000073,2023-01-11,8523,Software License,11,box,773,15563,1400,1400,0,15563,17671,NEFT,1,TXN00000073,CIN000194->CIN001248,17671,2023-04-12,0,,CIN000194,CIN001248,17671,1,1400,1400,0,2800,False,72,1983,2,3,0
Company_1959,CIN001959,GST001959,"161, Delhi",Tamil Nadu,Company_924,CIN000924,GST000924,"474, Tamil Nadu",Tamil Nadu,INV00000074,2023-03-12,8517,Mobile,34,box,8409,1599736,143976,143976,308374,1599736,1713191,RTGS,1,TXN00000074,CIN001959->CIN000924,1713191,2023-02-11,1,High Amount,CIN001959,CIN000924,1713191,1,143976,143976,308374,596326,True,73,777,3,2,0
Company_1768,CIN001768,GST001768,"559, Maharashtra",Uttar Pradesh,Company_227,CIN000227,GST000227,"809, Uttar Pradesh",Uttar Pradesh,INV00000075,2023-07-04,8517,Mobile,35,box,4971,927278,83455,83455,0,927278,955586,RTGS,1,TXN00000075,CIN001768->CIN000227,955586,2023-01-03,1,Dummy Buyer,CIN001768,CIN000227,955586,1,83455,83455,0,166910,True,74,1414,3,2,0
Company_152,CIN000152,GST000152,"288, Delhi",West Bengal,Company_251,CIN000251,GST000251,"525, Uttar Pradesh",Maharashtra,INV00000076,2023-06-14,1101,Raw Material,2,ltr,3642,10815,973,973,0,10815,11579,NEFT,0,TXN00000076,CIN000152->CIN000251,11579,2023-11-11,0,,CIN000152,CIN000251,11579,0,973,973,0,1946,False,75,297,2,0,0
Company_462,CIN000462,GST000462,"506, Uttar Pradesh",Maharashtra,Company_840,CIN000840,GST000840,"130, Uttar Pradesh",West Bengal,INV00000077,2023-09-25,8517,Mobile,12,ltr,7705,21581,1942,1942,0,21581,22242,Cash,0,TXN00000077,CIN000462->CIN000840,22242,2023-01-23,0,,CIN000462,CIN000840,22242,0,1942,1942,0,3884,False,76,1115,0,2,0
Company_711,CIN000711,GST000711,"998, Uttar Pradesh",Karnataka,Company_1915,CIN001915,GST001915,"915, Delhi",Karnataka,INV00000078,2023-06-02,8517,Mobile,5,kg,3178,27980,2518,2518,0,27980,32748,UPI,1,TXN00000078,CIN000711->CIN001915,32748,2023-01-16,0,,CIN000711,CIN001915,32748,1,2518,2518,0,5036,False,77,1661,4,2,0
Company_1822,CIN001822,GST001822,"333, Gujarat",Maharashtra,Company_1547,CIN001547,GST001547,"827, West Bengal",Tamil Nadu,INV00000079,2023-01-16,9403,Furniture,198,kg,2586,859471,77352,77352,165077,859471,917095,UPI,1,TXN00000079,CIN001822->CIN001547,917095,2023-03-11,1,High Amount,CIN001822,CIN001547,917095,1,77352,77352,165077,319781,True,78,526,4,4,0
Company_1591,CIN001591,GST001591,"829, Maharashtra",Gujarat,Company_1540,CIN001540,GST001540,"448, Delhi",Tamil Nadu,INV00000080,2023-01-29,8471,Laptop,10,kg,9363,10874,978,978,0,10874,11934,NEFT,0,TXN00000080,CIN001591->CIN001540,11934,2023-10-29,0,,CIN001591,CIN001540,11934,0,978,978,0,1956,False,79,1833,2,1,0
Company_1522,CIN001522,GST001522,"148, West Bengal",Tamil Nadu,Company_1648,CIN001648,GST001648,"394, Maharashtra",Maharashtra,INV00000081,2023-09-09,9403,Furniture,14,box,6460,49441,4449,4449,0,49441,52610,RTGS,1,TXN00000081,CIN001522->CIN001648,52610,2023-03-15,0,,CIN001522,CIN001648,52610,1,4449,4449,0,8898,False,80,1675,3,4,0
Company_1993,CIN001993,GST001993,"35, Uttar Pradesh",Karnataka,Company_1551,CIN001551,GST001551,"79, Uttar Pradesh",Maharashtra,INV00000082,2023-09-23,1101,Raw Material,3,pcs,2544,51954,4675,4675,9739,51954,54110,UPI,1,TXN00000082,CIN001993->CIN001551,54110,2023-05-22,0,,CIN001993,CIN001551,54110,1,4675,4675,9739,19089,False,81,56,4,0,0
Company_1268,CIN001268,GST001268,"290, Gujarat",Karnataka,Company_143,CIN000143,GST000143,"215, Gujarat",Maharashtra,INV00000083,2023-10-17,8517,Mobile,163,box,7673,1385958,124736,124736,282797,1385958,1571095,Cheque,1,TXN00000083,CIN001268->CIN000143,1571095,2023-10-11,1,Round Tripping,CIN001268,CIN000143,1571095,1,124736,124736,282797,532269,True,82,513,1,2,0
Company_256,CIN000256,GST000256,"344, Tamil Nadu",Gujarat,Company_1312,CIN001312,GST001312,"287, West Bengal",Gujarat,INV00000084,2023-04-01,8517,Mobile,8,ltr,4650,47104,4239,4239,0,47104,50433,NEFT,1,TXN00000084,CIN000256->CIN001312,50433,2023-11-04,0,,CIN000256,CIN001312,50433,1,4239,4239,0,8478,False,83,1706,2,2,0
Company_1310,CIN001310,GST001310,"954, Maharashtra",Gujarat,Company_827,CIN000827,GST000827,"129, Gujarat",Uttar Pradesh,INV00000085,2023-07-11,8517,Mobile,14,pcs,7597,17451,1570,1570,0,17451,18102,RTGS,1,TXN00000085,CIN001310->CIN000827,18102,2023-07-09,0,,CIN001310,CIN000827,18102,1,1570,1570,0,3140,False,84,1137,3,2,0
Company_1449,CIN001449,GST001449,"792, Maharashtra",Karnataka,Company_1801,CIN001801,GST001801,"181, Karnataka",Tamil Nadu,INV00000086,2023-04-30,8471,Laptop,11,pcs,9706,33085,2977,2977,0,33085,38740,UPI,1,TXN00000086,CIN001449->CIN001801,38740,2023-04-03,0,,CIN001449,CIN001801,38740,1,2977,2977,0,5954,False,85,1767,4,1,0
Company_1705,CIN001705,GST001705,"603, Uttar Pradesh",Gujarat,Company_281,CIN000281,GST000281,"116, Uttar Pradesh",West Bengal,INV00000087,2023-11-25,8471,Laptop,5,box,636,10203,918,918,0,10203,11058,RTGS,1,TXN00000087,CIN001705->CIN000281,11058,2023-10-29,0,,CIN001705,CIN000281,11058,1,918,918,0,1836,False,86,1395,3,1,0
Company_1060,CIN001060,GST001060,"595, Maharashtra",Maharashtra,Company_242,CIN000242,GST000242,"331, Maharashtra",Delhi,INV00000088,2023-05-20,8471,Laptop,6,pcs,536,26632,2396,2396,5007,26632,27822,NEFT,1,TXN00000088,CIN001060->CIN000242,27822,2023-10-28,0,,CIN001060,CIN000242,27822,1,2396,2396,5007,9799,False,87,889,2,1,0
Company_1584,CIN001584,GST001584,"579, Delhi",Delhi,Company_40,CIN000040,GST000040,"455, West Bengal",Tamil Nadu,INV00000089,2023-05-01,1101,Raw Material,1,kg,9254,538676,48480,48480,0,538676,620690,RTGS,1,TXN00000089,CIN001584->CIN000040,620690,2023-06-11,1,Dummy Buyer,CIN001584,CIN000040,620690,1,48480,48480,0,96960,True,88,1387,3,0,0
Company_1245,CIN001245,GST001245,"676, Gujarat",Karnataka,Company_1090,CIN001090,GST001090,"977, Maharashtra",Tamil Nadu,INV00000090,2023-01-07,8471,Laptop,1,pcs,7541,79926,7193,7193,0,79926,90739,Cash,1,TXN00000090,CIN001245->CIN001090,90739,2023-02-06,0,,CIN001245,CIN001090,90739,1,7193,7193,0,14386,False,89,651,0,1,0
Company_796,CIN000796,GST000796,"473, Maharashtra",West Bengal,Company_148,CIN000148,GST000148,"834, West Bengal",Karnataka,INV00000091,2023-10-26,8517,Mobile,7,kg,6351,30367,2733,2733,0,30367,33872,RTGS,1,TXN00000091,CIN000796->CIN000148,33872,2023-01-30,0,,CIN000796,CIN000148,33872,1,2733,2733,0,5466,False,90,655,3,2,0
Company_1407,CIN001407,GST001407,"630, West Bengal",Delhi,Company_808,CIN000808,GST000808,"808, Uttar Pradesh",Delhi,INV00000092,2023-07-04,8523,Software License,11,ltr,7347,18210,1638,1638,3705,18210,20587,Cash,1,TXN00000092,CIN001407->CIN000808,20587,2023-07-06,0,,CIN001407,CIN000808,20587,1,1638,1638,3705,6981,False,91,1854,0,3,0
Company_889,CIN000889,GST000889,"259, West Bengal",West Bengal,Company_784,CIN000784,GST000784,"249, Uttar Pradesh",Delhi,INV00000093,2023-04-30,8471,Laptop,1,pcs,5430,68527,6167,6167,13203,68527,73351,Cheque,1,TXN00000093,CIN000889->CIN000784,73351,2023-07-11,0,,CIN000889,CIN000784,73351,1,6167,6167,13203,25537,False,92,31,1,1,0
Company_1124,CIN001124,GST001124,"844, Delhi",Maharashtra,Company_265,CIN000265,GST000265,"919, Maharashtra",Karnataka,INV00000094,2023-10-17,8517,Mobile,173,pcs,8481,1670358,150332,150332,0,1670358,1716935,RTGS,1,TXN00000094,CIN001124->CIN000265,1716935,2023-06-25,1,Fake Invoice,CIN001124,CIN000265,1716935,1,150332,150332,0,300664,True,93,528,3,2,0
Company_819,CIN000819,GST000819,"692, West Bengal",Tamil Nadu,Company_676,CIN000676,GST000676,"170, Maharashtra",Karnataka,INV00000095,2023-08-15,1101,Raw Material,11,kg,1787,88367,7953,7953,0,88367,97940,UPI,1,TXN00000095,CIN000819->CIN000676,97940,2023-05-29,0,,CIN000819,CIN000676,97940,1,7953,7953,0,15906,False,94,1491,4,0,0
Company_362,CIN000362,GST000362,"891, Maharashtra",Maharashtra,Company_1828,CIN001828,GST001828,"761, Tamil Nadu",West Bengal,INV00000096,2023-07-05,9403,Furniture,43,kg,6567,545906,49131,49131,112178,545906,623214,Cheque,1,TXN00000096,CIN000362->CIN001828,623214,2023-11-07,1,Round Tripping,CIN000362,CIN001828,623214,1,49131,49131,112178,210440,True,95,1136,1,4,0
Company_684,CIN000684,GST000684,"758, Gujarat",Uttar Pradesh,Company_340,CIN000340,GST000340,"54, West Bengal",Tamil Nadu,INV00000097,2023-10-22,8471,Laptop,5,ltr,8887,45253,4072,4072,0,45253,50282,Cash,1,TXN00000097,CIN000684->CIN000340,50282,2023-09-20,0,,CIN000684,CIN000340,50282,1,4072,4072,0,8144,False,96,552,0,1,0
Company_893,CIN000893,GST000893,"474, Karnataka",Maharashtra,Company_1165,CIN001165,GST001165,"774, Maharashtra",Delhi,INV00000098,2023-09-19,1101,Raw Material,3,ltr,4402,87086,7837,7837,0,87086,89382,Cash,0,TXN00000098,CIN000893->CIN001165,89382,2023-09-24,0,,CIN000893,CIN001165,89382,0,7837,7837,0,15674,False,97,1005,0,0,0
Company_1148,CIN001148,GST001148,"65, Maharashtra",Maharashtra,Company_1444,CIN001444,GST001444,"99, Tamil Nadu",Delhi,INV00000099,2023-01-21,8517,Mobile,14,pcs,2905,47544,4278,4278,0,47544,55523,Cheque,1,TXN00000099,CIN001148->CIN001444,55523,2023-07-25,0,,CIN001148,CIN001444,55523,1,4278,4278,0,8556,False,98,1340,1,2,0
Company_406,CIN000406,GST000406,"22, Uttar Pradesh",Maharashtra,Company_457,CIN000457,GST000457,"143, Uttar Pradesh",Uttar Pradesh,INV00000100,2023-01-13,8523,Software License,4,pcs,5941,82589,7433,7433,16620,82589,92338,RTGS,1,TXN00000100,CIN000406->CIN000457,92338,2023-11-04,0,,CIN000406,CIN000457,92338,1,7433,7433,16620,31486,False,99,1898,3,3,0
Company_1896,CIN001896,GST001896,"216, Maharashtra",Maharashtra,Company_1355,CIN001355,GST001355,"816, Gujarat",Karnataka,INV00000101,2023-06-20,8517,Mobile,6,ltr,8267,68595,6173,6173,0,68595,79752,Cheque,0,TXN00000101,CIN001896->CIN001355,79752,2023-04-15,0,,CIN001896,CIN001355,79752,0,6173,6173,0,12346,False,100,1793,1,2,0
Company_412,CIN000412,GST000412,"588, Gujarat",West Bengal,Company_19,CIN000019,GST000019,"605, Karnataka",Tamil Nadu,INV00000102,2023-03-10,9403,Furniture,39,box,7223,679042,61113,61113,134542,679042,747456,Cheque,1,TXN00000102,CIN000412->CIN000019,747456,2023-06-06,1,High Amount,CIN000412,CIN000019,747456,1,61113,61113,134542,256768,True,101,1130,1,4,0
Company_289,CIN000289,GST000289,"638, Delhi",West Bengal,Company_885,CIN000885,GST000885,"188, Delhi",Delhi,INV00000103,2023-01-29,8517,Mobile,46,pcs,6978,1637920,147412,147412,0,1637920,1795728,Cheque,1,TXN00000103,CIN000289->CIN000885,1795728,2023-03-19,1,Fake Invoice,CIN000289,CIN000885,1795728,1,147412,147412,0,294824,True,102,1561,1,2,0
Company_947,CIN000947,GST000947,"875, Gujarat",Delhi,Company_1557,CIN001557,GST001557,"177, Gujarat",Delhi,INV00000104,2023-05-31,8517,Mobile,10,pcs,2983,58256,5243,5243,0,58256,61647,Cheque,1,TXN00000104,CIN000947->CIN001557,61647,2023-03-10,0,,CIN000947,CIN001557,61647,1,5243,5243,0,10486,False,103,1689,1,2,0
Company_680,CIN000680,GST000680,"617, Tamil Nadu",Maharashtra,Company_578,CIN000578,GST000578,"301, Maharashtra",West Bengal,INV00000105,2023-11-11,8471,Laptop,2,ltr,1548,53438,4809,4809,0,53438,54841,RTGS,1,TXN00000105,CIN000680->CIN000578,54841,2023-07-18,0,,CIN000680,CIN000578,54841,1,4809,4809,0,9618,False,104,1283,3,1,0
Company_369,CIN000369,GST000369,"922, Tamil Nadu",Delhi,Company_1653,CIN001653,GST001653,"289, Maharashtra",Karnataka,INV00000106,2023-11-19,8471,Laptop,1,box,5803,74245,6682,6682,14473,74245,80409,Cheque,1,TXN00000106,CIN000369->CIN001653,80409,2023-09-27,0,,CIN000369,CIN001653,80409,1,6682,6682,14473,27837,False,105,527,1,1,0
Company_532,CIN000532,GST000532,"256, Karnataka",Delhi,Company_640,CIN000640,GST000640,"156, Gujarat",Karnataka,INV00000107,2023-02-14,8471,Laptop,9,ltr,457,66179,5956,5956,0,66179,68276,RTGS,1,TXN00000107,CIN000532->CIN000640,68276,2023-10-04,0,,CIN000532,CIN000640,68276,1,5956,5956,0,11912,False,106,759,3,1,0
Company_311,CIN000311,GST000311,"282, Gujarat",Gujarat,Company_20,CIN000020,GST000020,"96, Gujarat",Karnataka,INV00000108,2023-08-29,1101,Raw Material,13,kg,8016,40102,3609,3609,0,40102,41189,UPI,1,TXN00000108,CIN000311->CIN000020,41189,2023-05-02,0,,CIN000311,CIN000020,41189,1,3609,3609,0,7218,False,107,669,4,0,0
Company_257,CIN000257,GST000257,"578, West Bengal",Karnataka,Company_869,CIN000869,GST000869,"250, Tamil Nadu",Maharashtra,INV00000109,2023-08-24,1101,Raw Material,3,ltr,997,52767,4749,4749,0,52767,54318,NEFT,1,TXN00000109,CIN000257->CIN000869,54318,2023-06-25,0,,CIN000257,CIN000869,54318,1,4749,4749,0,9498,False,108,705,2,0,0
Company_1731,CIN001731,GST001731,"897, Uttar Pradesh",Uttar Pradesh,Company_665,CIN000665,GST000665,"460, Maharashtra",Gujarat,INV00000110,2023-03-16,8471,Laptop,3,kg,5480,76666,6899,6899,0,76666,79474,NEFT,1,TXN00000110,CIN001731->CIN000665,79474,2023-01-30,0,,CIN001731,CIN000665,79474,1,6899,6899,0,13798,False,109,1540,2,1,0
Company_1173,CIN001173,GST001173,"284, Karnataka",Tamil Nadu,Company_1453,CIN001453,GST001453,"181, West Bengal",Delhi,INV00000111,2023-07-17,8471,Laptop,3,kg,9897,80918,7282,7282,0,80918,86730,Cheque,1,TXN00000111,CIN001173->CIN001453,86730,2023-01-24,0,,CIN001173,CIN001453,86730,1,7282,7282,0,14564,False,110,1754,1,1,0
Company_1005,CIN001005,GST001005,"305, Maharashtra",Maharashtra,Company_1515,CIN001515,GST001515,"768, Karnataka",Karnataka,INV00000112,2023-04-03,8523,Software License,10,pcs,6716,33989,3059,3059,0,33989,38484,RTGS,1,TXN00000112,CIN001005->CIN001515,38484,2023-04-18,0,,CIN001005,CIN001515,38484,1,3059,3059,0,6118,False,111,533,3,3,0
Company_1941,CIN001941,GST001941,"63, Maharashtra",Tamil Nadu,Company_459,CIN000459,GST000459,"984, Tamil Nadu",Tamil Nadu,INV00000113,2023-06-20,1101,Raw Material,11,box,9497,4682,421,421,0,4682,4963,Cheque,1,TXN00000113,CIN001941->CIN000459,4963,2023-05-10,0,,CIN001941,CIN000459,4963,1,421,421,0,842,False,112,339,1,0,0
Company_790,CIN000790,GST000790,"743, Uttar Pradesh",Uttar Pradesh,Company_771,CIN000771,GST000771,"363, Gujarat",Gujarat,INV00000114,2023-11-24,9403,Furniture,12,ltr,854,39815,3583,3583,0,39815,46739,Cash,1,TXN00000114,CIN000790->CIN000771,46739,2023-07-23,0,,CIN000790,CIN000771,46739,1,3583,3583,0,7166,False,113,66,0,4,0
Company_1960,CIN001960,GST001960,"891, Gujarat",Tamil Nadu,Company_1952,CIN001952,GST001952,"372, Uttar Pradesh",West Bengal,INV00000115,2023-04-08,1101,Raw Material,6,kg,3044,73734,6636,6636,0,73734,83041,UPI,0,TXN00000115,CIN001960->CIN001952,83041,2023-02-28,0,,CIN001960,CIN001952,83041,0,6636,6636,0,13272,False,114,839,4,0,0
Company_834,CIN000834,GST000834,"941, Tamil Nadu",West Bengal,Company_1860,CIN001860,GST001860,"123, Karnataka",Karnataka,INV00000116,2023-11-08,8517,Mobile,8,ltr,1794,54302,4887,4887,0,54302,56189,UPI,0,TXN00000116,CIN000834->CIN001860,56189,2023-06-11,0,,CIN000834,CIN001860,56189,0,4887,4887,0,9774,False,115,1977,4,2,0
Company_1612,CIN001612,GST001612,"702, Tamil Nadu",West Bengal,Company_119,CIN000119,GST000119,"549, Gujarat",Uttar Pradesh,INV00000117,2023-10-17,8471,Laptop,4,box,9026,48869,4398,4398,0,48869,55093,UPI,0,TXN00000117,CIN001612->CIN000119,55093,2023-09-25,0,,CIN001612,CIN000119,55093,0,4398,4398,0,8796,False,116,953,4,1,0
Company_1485,CIN001485,GST001485,"701, Karnataka",West Bengal,Company_1404,CIN001404,GST001404,"674, Gujarat",Delhi,INV00000118,2023-11-26,1101,Raw Material,11,box,5123,12945,1165,1165,2389,12945,13274,RTGS,0,TXN00000118,CIN001485->CIN001404,13274,2023-01-01,0,,CIN001485,CIN001404,13274,0,1165,1165,2389,4719,False,117,1185,3,0,0
Company_556,CIN000556,GST000556,"978, Delhi",Delhi,Company_1220,CIN001220,GST001220,"566, Maharashtra",Karnataka,INV00000119,2023-10-03,8517,Mobile,5,ltr,8154,78360,7052,7052,0,78360,80369,UPI,1,TXN00000119,CIN000556->CIN001220,80369,2023-05-16,0,,CIN000556,CIN001220,80369,1,7052,7052,0,14104,False,118,997,4,2,0
Company_1621,CIN001621,GST001621,"346, Maharashtra",Delhi,Company_349,CIN000349,GST000349,"254, Maharashtra",Uttar Pradesh,INV00000120,2023-08-09,8517,Mobile,1,box,1664,89797,8081,8081,0,89797,91712,RTGS,1,TXN00000120,CIN001621->CIN000349,91712,2023-03-06,0,,CIN001621,CIN000349,91712,1,8081,8081,0,16162,False,119,878,3,2,0
Company_575,CIN000575,GST000575,"631, West Bengal",Delhi,Company_1863,CIN001863,GST001863,"559, Tamil Nadu",Tamil Nadu,INV00000121,2023-08-21,1101,Raw Material,9,pcs,8132,61239,5511,5511,12877,61239,71543,Cash,0,TXN00000121,CIN000575->CIN001863,71543,2023-01-30,0,,CIN000575,CIN001863,71543,0,5511,5511,12877,23899,False,120,1574,0,0,0
Company_283,CIN000283,GST000283,"287, Maharashtra",Delhi,Company_1792,CIN001792,GST001792,"885, Karnataka",Uttar Pradesh,INV00000122,2023-02-24,1101,Raw Material,13,kg,7414,63954,5755,5755,0,63954,72566,Cheque,1,TXN00000122,CIN000283->CIN001792,72566,2023-08-08,0,,CIN000283,CIN001792,72566,1,5755,5755,0,11510,False,121,1435,1,0,0
Company_1944,CIN001944,GST001944,"37, Tamil Nadu",Delhi,Company_573,CIN000573,GST000573,"429, Karnataka",Uttar Pradesh,INV00000123,2023-04-22,9403,Furniture,4,kg,5497,59641,5367,5367,0,59641,63203,NEFT,1,TXN00000123,CIN001944->CIN000573,63203,2023-10-15,0,,CIN001944,CIN000573,63203,1,5367,5367,0,10734,False,122,200,2,4,0
Company_1704,CIN001704,GST001704,"977, Uttar Pradesh",Delhi,Company_413,CIN000413,GST000413,"937, Tamil Nadu",Maharashtra,INV00000124,2023-04-18,8517,Mobile,3,pcs,3689,48285,4345,4345,9896,48285,54982,Cash,0,TXN00000124,CIN001704->CIN000413,54982,2023-01-27,0,,CIN001704,CIN000413,54982,0,4345,4345,9896,18586,False,123,402,0,2,0
Company_325,CIN000325,GST000325,"434, Karnataka",Tamil Nadu,Company_400,CIN000400,GST000400,"375, Karnataka",Delhi,INV00000125,2023-11-23,8471,Laptop,2,kg,5507,96150,8653,8653,0,96150,99565,NEFT,1,TXN00000125,CIN000325->CIN000400,99565,2023-07-07,0,,CIN000325,CIN000400,99565,1,8653,8653,0,17306,False,124,1868,2,1,0
Company_1504,CIN001504,GST001504,"270, Gujarat",Delhi,Company_165,CIN000165,GST000165,"20, Gujarat",Gujarat,INV00000126,2023-03-04,1101,Raw Material,2,kg,3390,29003,2610,2610,0,29003,32343,NEFT,1,TXN00000126,CIN001504->CIN000165,32343,2023-08-10,0,,CIN001504,CIN000165,32343,1,2610,2610,0,5220,False,125,379,2,0,0
Company_422,CIN000422,GST000422,"46, Gujarat",Karnataka,Company_1228,CIN001228,GST001228,"550, Maharashtra",West Bengal,INV00000127,2023-04-30,1101,Raw Material,8,pcs,6005,84462,7601,7601,0,84462,95217,RTGS,1,TXN00000127,CIN000422->CIN001228,95217,2023-01-12,0,,CIN000422,CIN001228,95217,1,7601,7601,0,15202,False,126,443,3,0,0
Company_1999,CIN001999,GST001999,"969, Maharashtra",Delhi,Company_821,CIN000821,GST000821,"249, Tamil Nadu",Karnataka,INV00000128,2023-02-17,8523,Software License,6,kg,4970,69948,6295,6295,0,69948,73863,Cheque,1,TXN00000128,CIN001999->CIN000821,73863,2023-06-02,0,,CIN001999,CIN000821,73863,1,6295,6295,0,12590,False,127,617,1,3,0
Company_1866,CIN001866,GST001866,"967, Maharashtra",West Bengal,Company_1345,CIN001345,GST001345,"969, Maharashtra",Tamil Nadu,INV00000129,2023-08-03,8517,Mobile,7,pcs,114,14875,1338,1338,0,14875,17280,RTGS,1,TXN00000129,CIN001866->CIN001345,17280,2023-03-13,0,,CIN001866,CIN001345,17280,1,1338,1338,0,2676,False,128,1481,3,2,0
Company_823,CIN000823,GST000823,"83, Delhi",Uttar Pradesh,Company_1609,CIN001609,GST001609,"35, Tamil Nadu",Karnataka,INV00000130,2023-08-08,8471,Laptop,189,pcs,5504,1401383,126124,126124,272381,1401383,1513231,Cheque,1,TXN00000130,CIN000823->CIN001609,1513231,2023-07-21,1,Fake Invoice,CIN000823,CIN001609,1513231,1,126124,126124,272381,524629,True,129,838,1,1,0
Company_535,CIN000535,GST000535,"923, Uttar Pradesh",Karnataka,Company_1071,CIN001071,GST001071,"162, Maharashtra",Gujarat,INV00000131,2023-07-27,8523,Software License,13,box,5385,16923,1523,1523,0,16923,19073,NEFT,0,TXN00000131,CIN000535->CIN001071,19073,2023-11-07,0,,CIN000535,CIN001071,19073,0,1523,1523,0,3046,False,130,59,2,3,0
Company_1857,CIN001857,GST001857,"769, West Bengal",Uttar Pradesh,Company_655,CIN000655,GST000655,"68, Maharashtra",Karnataka,INV00000132,2023-05-23,8517,Mobile,2,box,7552,43277,3894,3894,0,43277,48210,Cheque,0,TXN00000132,CIN001857->CIN000655,48210,2023-03-13,0,,CIN001857,CIN000655,48210,0,3894,3894,0,7788,False,131,1393,1,2,0
Company_1446,CIN001446,GST001446,"951, West Bengal",Maharashtra,Company_795,CIN000795,GST000795,"590, Karnataka",Maharashtra,INV00000133,2023-01-24,8523,Software License,130,pcs,5097,1807541,162678,162678,0,1807541,1914196,RTGS,1,TXN00000133,CIN001446->CIN000795,1914196,2023-05-30,1,Fake Invoice,CIN001446,CIN000795,1914196,1,162678,162678,0,325356,True,132,938,3,3,0
Company_1927,CIN001927,GST001927,"483, Tamil Nadu",Delhi,Company_1514,CIN001514,GST001514,"988, Uttar Pradesh",Karnataka,INV00000134,2023-01-30,8523,Software License,10,pcs,7020,2285,205,205,0,2285,2486,RTGS,0,TXN00000134,CIN001927->CIN001514,2486,2023-08-09,0,,CIN001927,CIN001514,2486,0,205,205,0,410,False,133,883,3,3,0
