invoice_id,seller_id,buyer_id,amount,date,itc_claimed
INV00000421,GST000520,GST000660,104236.95130530995,2023-02-28,1
INV00000422,GST000485,GST000495,97352.91918019266,2023-10-26,1
INV00000423,GST000727,GST000715,10654.390502782311,2023-11-06,1
INV00000424,GST000413,GST000921,1499.9933868961075,2023-04-26,1
INV00000425,GST000157,GST000770,388.64094202556936,2023-12-21,0
INV00000426,GST000283,GST000363,131082.49240763072,2023-12-31,1
INV00000427,GST000636,GST000427,500276.07624050195,2023-08-30,1
INV00000428,GST000995,GST000699,2771.738531744274,2023-09-07,1
INV00000429,GST000813,GST000232,34113.65571346441,2023-03-18,0
INV00000430,GST000685,GST000452,41973.528392141314,2023-01-16,0
INV00000431,GST000434,GST000293,36280.02366989995,2023-10-22,1
INV00000432,GST000530,GST000728,23412.732961780966,2023-03-21,1
INV00000433,GST000036,GST000900,4506.817165585864,2023-08-01,1
INV00000434,GST000777,GST000184,7019.664267127397,2023-08-26,0
INV00000435,GST000169,GST000438,57887.80245966744,2023-01-02,1
INV00000436,GST000476,GST000311,865.6056824371095,2023-01-05,1
INV00000437,GST000944,GST000220,8915.066245477165,2023-08-08,1
INV00000438,GST000441,GST000821,19620.232889220977,2023-10-27,1
INV00000439,GST000101,GST000346,1513.6749176509588,2023-06-28,1
INV00000440,GST000047,GST000958,11713.19186528886,2023-10-30,1
INV00000441,GST000975,GST000312,39551.12717938182,2023-02-25,1
INV00000442,GST000414,GST000002,3104.7923599166925,2023-07-26,1
INV00000443,GST000286,GST000475,19354.567873942204,2023-07-25,1
INV00000444,GST000242,GST000767,24547.140257887837,2023-06-05,0
INV00000445,GST000005,GST000382,142893.12871335194,2023-01-10,1
INV00000446,GST000485,GST000446,1442811.9925544832,2023-06-15,1
INV00000447,GST000928,GST000296,683538.6036746001,2023-06-30,1
INV00000448,GST000186,GST000993,121174.37085723772,2023-12-01,1
INV00000449,GST000755,GST000036,94272.01525610671,2023-05-27,1
INV00000450,GST000719,GST000043,1757.543461489143,2023-10-22,0
INV00000451,GST000412,GST000168,26960.919033107733,2023-09-23,0
INV00000452,GST000804,GST000826,497101.2670307765,2023-02-27,1
INV00000453,GST000023,GST000197,10571.932360073219,2023-03-22,0
INV00000454,GST000252,GST000773,3677.302613951228,2023-01-23,0
INV00000455,GST000885,GST000888,22557.17943189936,2023-05-29,1
INV00000456,GST000030,GST000781,492.58159476304303,2023-04-28,1
INV00000457,GST000774,GST000618,106428.04364021393,2023-04-01,1
INV00000458,GST000705,GST000256,193.56685915630274,2023-09-03,0
INV00000459,GST000214,GST000112,130754.86895359596,2023-10-18,1
INV00000460,GST000885,GST000694,1002.5559809616893,2023-10-01,0
INV00000461,GST000751,GST000830,133479.10251873158,2023-02-21,1
INV00000462,GST000784,GST000388,71534.05744568825,2023-02-09,1
INV00000463,GST000743,GST000539,146992.22772469913,2023-05-22,1
INV00000464,GST000679,GST000401,116781.75231404486,2023-06-15,1
INV00000465,GST000437,GST000255,475.2228245774982,2023-01-30,1
INV00000466,GST000127,GST000032,361906.81329675554,2023-10-27,0
INV00000467,GST000925,GST000479,1094.2176436796628,2023-04-02,0
INV00000468,GST000278,GST000160,64581.46379000904,2023-10-28,1
INV00000469,GST000386,GST000005,3909.0612630443657,2023-11-16,0
INV00000470,GST000108,GST000912,7435.053440660813,2023-02-07,1
INV00000471,GST000981,GST000061,39007.8775640784,2023-12-14,0
INV00000472,GST000254,GST000836,35451.796929200995,2023-08-28,1
INV00000473,GST000936,GST000571,9141.903256769563,2023-09-17,1
INV00000474,GST000365,GST000619,84460.5324830117,2023-01-25,1
INV00000475,GST000702,GST000643,1316.846857855021,2023-01-27,1
INV00000476,GST000624,GST000862,16784.578607701464,2023-02-15,1
INV00000477,GST000981,GST000735,2342.520889040574,2023-11-21,0
INV00000478,GST000368,GST000354,126665.81964484161,2023-07-06,1
INV00000479,GST000169,GST000189,31961.216216312387,2023-12-28,1
INV00000480,GST000035,GST000774,41577.28301296595,2023-09-22,1
INV00000481,GST000332,GST000306,25706.105572919594,2023-05-17,1
INV00000482,GST000385,GST000257,13698.814475297435,2023-10-11,1
INV00000483,GST000961,GST000122,82496.61331534103,2023-05-06,1
INV00000484,GST000746,GST000681,11897.067061307709,2023-02-13,0
INV00000485,GST000780,GST000041,65103.28148478972,2023-05-22,1
INV00000486,GST000554,GST000699,991063.1733637915,2023-07-18,0
INV00000487,GST000325,GST000352,8347.833576572588,2023-06-10,1
INV00000488,GST000395,GST000312,35571.175329656515,2023-02-18,1
INV00000489,GST000889,GST000323,745.041616388721,2023-02-02,1
INV00000490,GST000309,GST000956,11666.02262972645,2023-08-09,1
INV00000491,GST000353,GST000007,5013.70548765966,2023-01-24,1
INV00000492,GST000553,GST000035,3630.4552633377984,2023-04-17,1
INV00000493,GST000652,GST000873,174208.7753767533,2023-03-07,1
INV00000494,GST000764,GST000201,180470.3214765957,2023-05-02,1
INV00000495,GST000588,GST000422,148015.5135158605,2023-02-21,1
INV00000496,GST000244,GST000829,4845.457697702324,2023-11-11,1
INV00000497,GST000698,GST000159,68.57651879168311,2023-11-21,0
INV00000498,GST000728,GST000613,1365.8724756008899,2023-08-02,1
INV00000499,GST000809,GST000789,47326.42482582608,2023-05-05,1
INV00000500,GST000815,GST000896,4462.872265679891,2023-11-12,1
INV00000501,GST000601,GST000154,74909.0096146272,2023-11-13,1
INV00000502,GST000748,GST000294,9685.46432384668,2023-02-25,0
INV00000503,GST000055,GST000299,18327.991124942666,2023-01-08,1
INV00000504,GST000782,GST000198,10373.721636434379,2023-10-24,1
INV00000505,GST000948,GST000740,3985.70608094631,2023-02-12,1
INV00000506,GST000068,GST000306,4654.188467105388,2023-07-03,0
INV00000507,GST000686,GST000783,37812.72656896843,2023-03-29,0
INV00000508,GST000516,GST000095,85846.51322922774,2023-12-09,0
INV00000509,GST000835,GST000983,29561.345872489557,2023-05-14,1
INV00000510,GST000641,GST000216,134800.74404189986,2023-12-17,1
INV00000511,GST000139,GST000817,15709.873800438841,2023-03-15,1
INV00000512,GST000866,GST000690,24469.486139541557,2023-01-09,1
INV00000513,GST000017,GST000293,5069.529498997593,2023-02-05,1
INV00000514,GST000037,GST000513,3168.2361302036934,2023-06-14,1
INV00000515,GST000834,GST000694,3455.8390806883745,2023-08-25,1
INV00000516,GST000496,GST000437,970.2702160363411,2023-10-20,0
INV00000517,GST000390,GST000754,81302.47255279258,2023-06-30,0
INV00000518,GST000949,GST000952,109029.82117895271,2023-03-04,0
INV00000519,GST000386,GST000502,4751.093199102565,2023-03-15,0
INV00000520,GST000216,GST000027,6232.966901454841,2023-10-15,1
INV00000521,GST000381,GST000334,7332.293672567783,2023-10-26,0
INV00000522,GST000511,GST000736,84205.46494983234,2023-06-12,1
INV00000523,GST000767,GST000508,24236.75802681156,2023-10-05,1
INV00000524,GST000560,GST000838,348984.4022794892,2023-12-14,1
INV00000525,GST000039,GST000438,1426.002866353847,2023-09-27,1
INV00000526,GST000459,GST000413,3446.4697428046607,2023-07-30,1
INV00000527,GST000758,GST000575,7517.0579804938625,2023-11-11,1
INV00000528,GST000243,GST000398,4968938.071537788,2023-11-11,1
INV00000529,GST000786,GST000181,3662.6414570959205,2023-09-20,0
INV00000530,GST000257,GST000051,11415.973421356637,2023-01-25,1
INV00000531,GST000912,GST000779,29695.651144229934,2023-04-08,0
INV00000532,GST000311,GST000566,7821.621935798586,2023-06-26,0
INV00000533,GST000005,GST000136,759.5928819728301,2023-12-21,0
INV00000534,GST000525,GST000277,2754.948694962145,2023-01-26,1
INV00000535,GST000119,GST000993,4893.013163814825,2023-12-24,1
INV00000536,GST000410,GST000065,30400.584667420953,2023-02-26,1
INV00000537,GST000768,GST000614,22454.957116338966,2023-05-26,1
INV00000538,GST000262,GST000545,55048.39410315213,2023-10-20,1
INV00000539,GST000004,GST000581,536548.0746029292,2023-02-05,1
INV00000540,GST000263,GST000064,2311.311285447298,2023-06-14,1
INV00000541,GST000844,GST000860,271789.2497262681,2023-03-22,1
INV00000542,GST000507,GST000620,10636.421880923648,2023-07-10,0
INV00000543,GST000776,GST000693,36605.97970308232,2023-07-28,1
INV00000544,GST000356,GST000134,13687.976781127565,2023-12-30,1
INV00000545,GST000445,GST000525,282979.59712472797,2023-11-11,0
INV00000546,GST000992,GST000739,99432.60938913784,2023-02-07,0
INV00000547,GST000233,GST000679,13472.231659112384,2023-05-12,1
INV00000548,GST000723,GST000910,284029.27954974625,2023-09-17,0
INV00000549,GST000339,GST000998,721675.2648684396,2023-03-03,1
INV00000550,GST000628,GST000282,29971.271241607596,2023-01-25,1
INV00000551,GST000857,GST000224,528.9528233083103,2023-03-22,1
INV00000552,GST000403,GST000895,40389.6791110986,2023-01-06,1
INV00000553,GST000388,GST000829,4123.674150302066,2023-12-02,1
INV00000554,GST000184,GST000460,10933.011892879804,2023-10-13,1
INV00000555,GST000812,GST000362,310735.3070566932,2023-12-10,0
INV00000556,GST000895,GST000260,26454.65146950367,2023-06-17,0
INV00000557,GST000643,GST000644,7070.330569151311,2023-10-03,1
INV00000558,GST000462,GST000123,241879.72586084154,2023-08-16,0
INV00000559,GST000035,GST000351,206860.17546389264,2023-11-28,0
INV00000560,GST000491,GST000668,971046.9747622497,2023-05-23,0
INV00000561,GST000717,GST000116,47555.32019634029,2023-03-22,1
INV00000562,GST000985,GST000367,397471.6767778931,2023-04-07,0
INV00000563,GST000186,GST000280,958.2232723118416,2023-02-25,1
INV00000564,GST000017,GST000112,15243.674222134523,2023-03-06,1
INV00000565,GST000632,GST000880,18129.896062604912,2023-11-14,0
INV00000566,GST000438,GST000627,681.9326012346334,2023-10-29,1
INV00000567,GST000294,GST000480,183205.7081146926,2023-01-05,1
INV00000568,GST000635,GST000019,47766.95004669175,2023-07-12,1
INV00000569,GST000331,GST000979,519.5641074714921,2023-02-21,1
INV00000570,GST000061,GST000013,972.4544200538209,2023-12-06,1
INV00000571,GST000893,GST000933,35036.016434545185,2023-07-09,1
INV00000572,GST000902,GST000134,149909.92331772434,2023-05-19,0
INV00000573,GST000286,GST000471,4057.117009806223,2023-11-21,0
INV00000574,GST000302,GST000873,1363773.7249571856,2023-01-19,0
INV00000575,GST000391,GST000511,9653.937544708462,2023-05-25,0
INV00000576,GST000081,GST000980,78767.1848617993,2023-06-26,0
INV00000577,GST000021,GST000593,208584.11828224777,2023-04-23,1
INV00000578,GST000939,GST000699,59207.760788565916,2023-12-18,1
INV00000579,GST000066,GST000895,22469.954744587205,2023-10-20,1
INV00000580,GST000272,GST000367,10453.10553621744,2023-01-01,1
INV00000581,GST000432,GST000971,61803.1947601477,2023-01-20,0
INV00000582,GST000754,GST000288,28782.250971272773,2023-07-08,1
INV00000583,GST000156,GST000597,483999.66981957474,2023-12-01,1
INV00000584,GST000334,GST000361,433443.61747620837,2023-04-27,1
INV00000585,GST000494,GST000840,42179.27225460343,2023-04-10,0
INV00000586,GST000591,GST000231,29921.83957253842,2023-12-01,0
INV00000587,GST000985,GST000005,1072.9984531491941,2023-04-06,1
INV00000588,GST000109,GST000017,1866746.7832274148,2023-03-13,0
INV00000589,GST000353,GST000520,84328.805786597,2023-10-22,1
INV00000590,GST000403,GST000317,41434.93610632903,2023-11-18,1
INV00000591,GST000638,GST000620,749923.9101942375,2023-06-08,1
INV00000592,GST000968,GST000755,39669.3847814799,2023-02-26,0
INV00000593,GST000690,GST000651,2140.3233157578084,2023-01-13,1
INV00000594,GST000348,GST000072,8194.760157010318,2023-11-16,0
INV00000595,GST000975,GST000881,19255.638026353157,2023-01-11,1
INV00000596,GST000553,GST000905,3180.3324071164216,2023-02-19,0
INV00000597,GST000108,GST000949,383916.7714383225,2023-03-25,1
INV00000598,GST000794,GST000362,59554.71230748454,2023-04-23,1
INV00000599,GST000438,GST000402,91908.0845105171,2023-02-08,1
INV00000600,GST000619,GST000171,22698.9323899821,2023-02-18,1
INV00000601,GST000076,GST000591,394124.8997518159,2023-11-07,1
INV00000602,GST000051,GST000690,4426.658841660357,2023-02-10,1
INV00000603,GST000879,GST000687,153595.9578006927,2023-04-21,1
INV00000604,GST000282,GST000096,1699.0099053212232,2023-02-12,1
INV00000605,GST000755,GST000525,1941.282678054423,2023-01-09,0
INV00000606,GST000689,GST000996,3949.858759117971,2023-03-03,1
INV00000607,GST000154,GST000350,110808.86601120753,2023-02-25,1
INV00000608,GST000793,GST000356,76859.64183171462,2023-09-24,0
INV00000609,GST000974,GST000564,109934.53519359296,2023-06-28,1
INV00000610,GST000667,GST000559,155636.91341243716,2023-09-20,1
INV00000611,GST000303,GST000593,143403.07979776838,2023-11-18,0
INV00000612,GST000718,GST000832,2905.661742399537,2023-12-26,0
INV00000613,GST000549,GST000993,1126.7024703377995,2023-07-23,1
INV00000614,GST000550,GST000263,53197.43319456928,2023-03-07,0
INV00000615,GST000852,GST000196,200877.51723163584,2023-06-01,1
INV00000616,GST000104,GST000904,4470.59631294449,2023-03-15,0
INV00000617,GST000817,GST000880,41466.01269371112,2023-05-24,1
INV00000618,GST000922,GST000121,1416.1217906656593,2023-04-26,1
INV00000619,GST000455,GST000026,141.09560660599465,2023-01-02,1
INV00000620,GST000528,GST000127,247455.23777069926,2023-01-05,1
INV00000621,GST000081,GST000143,32934.8336718738,2023-08-07,1
INV00000622,GST000588,GST000176,1781.1463438553872,2023-08-19,1
INV00000623,GST000738,GST000311,686236.1484779532,2023-02-14,1
INV00000624,GST000120,GST000743,12105.842221020825,2023-01-23,1
INV00000625,GST000870,GST000866,5765.87081049775,2023-01-18,1
INV00000626,GST000699,GST000292,120159.22933723743,2023-03-22,1
INV00000627,GST000074,GST000601,4103.866133404452,2023-04-10,1
INV00000628,GST000011,GST000515,61630.55291212712,2023-08-28,1
INV00000629,GST000199,GST000675,6766.958909638003,2023-06-18,1
INV00000630,GST000383,GST000551,38735.412330407424,2023-10-11,1
INV00000631,GST000522,GST000725,50159.30948171905,2023-02-07,1
INV00000632,GST000930,GST000562,29674.921658247305,2023-04-21,1
INV00000633,GST000342,GST000389,9919.816759286528,2023-07-28,1
INV00000634,GST000726,GST000093,13556.610883451023,2023-06-02,1
INV00000635,GST000497,GST000601,1355.8253337900983,2023-09-08,0
INV00000636,GST000800,GST000685,6173.083157345855,2023-04-06,1
INV00000637,GST000100,GST000637,321247.1745800875,2023-01-27,0
INV00000638,GST000637,GST000546,80835.20656665612,2023-06-27,1
INV00000639,GST000928,GST000952,159414.91231944822,2023-10-22,0
INV00000640,GST000294,GST000564,39262.47289186281,2023-02-28,0
INV00000641,GST000584,GST000498,2366.319213527211,2023-10-27,1
INV00000642,GST000138,GST000180,5091.611519793364,2023-02-10,1
INV00000643,GST000949,GST000650,34568.08852673323,2023-02-07,0
INV00000644,GST000215,GST000705,4065.5297453510475,2023-06-04,1
INV00000645,GST000470,GST000086,5181.578960585285,2023-01-03,0
INV00000646,GST000490,GST000477,173760.55310226427,2023-05-09,0
INV00000647,GST000530,GST000949,395.62489779208136,2023-10-02,1
INV00000648,GST000956,GST000143,1733.2962272530785,2023-06-01,1
INV00000649,GST000686,GST000521,24424.52744753288,2023-06-02,0
INV00000650,GST000436,GST000506,352249.2941270291,2023-10-21,0
INV00000651,GST000157,GST000814,902382.5691133314,2023-03-29,0
INV00000652,GST000347,GST000807,22842.60871440573,2023-02-25,1
INV00000653,GST000137,GST000342,12600.281403209785,2023-12-18,0
INV00000654,GST000452,GST000952,4597.216493164137,2023-03-18,0
INV00000655,GST000770,GST000902,3197.30116917517,2023-12-22,1
INV00000656,GST000193,GST000485,32375.125593829078,2023-10-08,1
INV00000657,GST000907,GST000116,45632.72440670698,2023-12-16,1
INV00000658,GST000531,GST000853,17245.966392610248,2023-06-26,1
INV00000659,GST000265,GST000612,313841.79187700385,2023-04-20,1
INV00000660,GST000369,GST000849,658417.8942007034,2023-12-06,0
INV00000661,GST000433,GST000565,467.5203859706707,2023-03-31,1
INV00000662,GST000766,GST000501,12870.124600771478,2023-07-28,0
INV00000663,GST000599,GST000449,15870.559628241235,2023-08-18,1
INV00000664,GST000679,GST000701,204524.62304251123,2023-03-20,0
INV00000665,GST000299,GST000519,128202.05112522692,2023-03-14,0
INV00000666,GST000465,GST000238,14800.824116011156,2023-02-12,1
INV00000667,GST000895,GST000612,3768.346083500629,2023-10-14,1
INV00000668,GST000033,GST000554,9014.299443911545,2023-06-29,0
INV00000669,GST000644,GST000307,1654.544051046626,2023-01-06,1
INV00000670,GST000094,GST000400,519.6199879268601,2023-01-31,1
INV00000671,GST000283,GST000674,245912.7888091808,2023-07-14,1
INV00000672,GST000447,GST000625,63077.83189823931,2023-04-04,1
INV00000673,GST000900,GST000431,307385.13272368227,2023-08-27,1
INV00000674,GST000925,GST000259,2737.3748889718554,2023-07-25,1
INV00000675,GST000095,GST000402,2375235.9944839817,2023-11-16,1
INV00000676,GST000264,GST000822,59137.80207462333,2023-04-09,0
INV00000677,GST000555,GST000693,231095.55304947792,2023-10-15,1
INV00000678,GST000800,GST000491,23528.01928371404,2023-05-26,1
INV00000679,GST000374,GST000980,38661.13185051958,2023-09-08,0
INV00000680,GST000706,GST000774,278800.23423234356,2023-09-11,1
INV00000681,GST000362,GST000056,1229.4742589687698,2023-07-11,1
INV00000682,GST000232,GST000571,15842.892432822448,2023-07-06,1
INV00000683,GST000904,GST000300,23282.795215868016,2023-05-20,1
INV00000684,GST000277,GST000876,10672.887014500313,2023-10-08,1
INV00000685,GST000827,GST000489,6722.254502841402,2023-01-09,0
INV00000686,GST000641,GST000720,3785.1374372824876,2023-07-08,1
INV00000687,GST000550,GST000512,23785.433846584012,2023-02-04,1
INV00000688,GST000186,GST000393,2780.8375570090184,2023-06-20,1
INV00000689,GST000399,GST000101,9939.476184301058,2023-11-02,1
INV00000690,GST000978,GST000675,90745.43496217325,2023-09-21,1
INV00000691,GST000663,GST000785,181529.2390043157,2023-08-12,0
INV00000692,GST000991,GST000998,709590.657011698,2023-08-01,1
INV00000693,GST000397,GST000449,29111.576003675586,2023-03-13,1
INV00000694,GST000962,GST000937,793.9547904339374,2023-06-06,1
INV00000695,GST000390,GST000118,8195.136204360106,2023-12-07,0
INV00000696,GST000500,GST000628,12155.391230996474,2023-08-26,1
INV00000697,GST000334,GST000214,10253.190311818882,2023-01-28,1
INV00000698,GST000914,GST000253,104067.9918116482,2023-02-18,1
INV00000699,GST000853,GST000896,32848.90418352278,2023-05-07,1
INV00000700,GST000017,GST000874,3519.6600946464705,2023-10-08,0
INV00000701,GST000200,GST000810,276158.2632818833,2023-02-11,1
INV00000702,GST000982,GST000925,1487283.5180852613,2023-11-20,1
INV00000703,GST000464,GST000818,5039.9651848912445,2023-11-20,0
INV00000704,GST000578,GST000351,12008.754536413642,2023-04-30,1
INV00000705,GST000677,GST000972,3809.696544297767,2023-06-21,0
INV00000706,GST000231,GST000965,17422.49063256242,2023-12-27,1
INV00000707,GST000173,GST000144,12700.824846718797,2023-05-11,1
INV00000708,GST000443,GST000217,2368.883590188763,2023-05-24,1
INV00000709,GST000620,GST000902,453.5560289912802,2023-03-16,1
