company_cin,company_gid,num_invoices_sent,total_sent_amount,avg_sent_amount,total_itc_sent,num_suspicious_sent,num_fraud_invoices_sent,unique_buyers,num_invoices_received,total_received_amount,avg_received_amount,total_itc_received,num_suspicious_received,num_fraud_invoices_received,unique_suppliers,total_invoices,total_amount_all,avg_invoice_amount_all,total_itc_all,num_fraud_invoices,num_suspicious_flags,unique_partners,itc_ratio,company_name,state,address,pagerank,clustering_coeff,in_degree,out_degree,label
CIN001310,84,5.0,1672573.0,334514.6,4.0,1.0,1.0,5.0,7.0,2317568.0,331081.14285714284,6.0,1.0,1.0,7.0,12.0,3990141.0,332797.8714285714,10.0,2.0,2.0,12.0,2.5061771000072427e-06,Company_1310,Gujarat,"954, Maharashtra",0.00052293623478969,0.0,7,5,1
CIN001449,85,8.0,2035757.0,254469.625,7.0,1.0,1.0,8.0,3.0,114678.0,38226.0,3.0,0.0,0.0,3.0,11.0,2150435.0,146347.8125,10.0,1.0,1.0,11.0,4.6502219318416975e-06,Company_1449,Karnataka,"792, Maharashtra",0.00029481513311350484,0.0,3,8,1
CIN001705,86,10.0,3636242.0,363624.2,7.0,2.0,2.0,10.0,3.0,163829.0,54609.666666666664,2.0,0.0,0.0,3.0,13.0,3800071.0,209116.93333333335,9.0,2.0,2.0,13.0,2.3683768013808164e-06,Company_1705,Gujarat,"603, Uttar Pradesh",0.0005550299039561941,0.0,3,10,1
CIN001060,87,6.0,3539272.0,589878.6666666666,5.0,3.0,3.0,6.0,3.0,143429.0,47809.666666666664,3.0,0.0,0.0,3.0,9.0,3682701.0,318844.1666666666,8.0,3.0,3.0,9.0,2.172318632438528e-06,Company_1060,Maharashtra,"595, Maharashtra",0.0003553218616830898,0.0,3,6,1
CIN001584,88,6.0,2156563.0,359427.1666666667,5.0,2.0,2.0,6.0,5.0,1073070.0,214614.0,4.0,1.0,1.0,5.0,11.0,3229633.0,287020.5833333334,9.0,3.0,3.0,11.0,2.7866943395735678e-06,Company_1584,Delhi,"579, Delhi",0.0003127590989563176,0.01818181818181818,5,6,1
CIN001245,89,8.0,1937469.0,242183.625,7.0,2.0,2.0,8.0,8.0,2044419.0,255552.375,6.0,1.0,1.0,8.0,16.0,3981888.0,248868.0,13.0,3.0,3.0,16.0,3.264782937139367e-06,Company_1245,Karnataka,"676, Gujarat",0.0008613542801248138,0.008333333333333333,8,8,1
CIN000796,90,2.0,130339.0,65169.5,2.0,0.0,0.0,2.0,5.0,169533.0,33906.6,5.0,0.0,0.0,5.0,7.0,299872.0,49538.05,7.0,0.0,0.0,7.0,2.334329313840572e-05,Company_796,West Bengal,"473, Maharashtra",0.0002967498757619994,0.0,5,2,0
CIN001407,91,8.0,2818977.0,352372.125,8.0,2.0,2.0,8.0,7.0,313984.0,44854.857142857145,5.0,0.0,0.0,7.0,15.0,3132961.0,198613.49107142858,13.0,2.0,2.0,15.0,4.149429246007212e-06,Company_1407,Delhi,"630, West Bengal",0.0007782626832519934,0.009523809523809525,7,8,1
CIN000889,92,6.0,5353571.0,892261.8333333334,6.0,3.0,3.0,6.0,3.0,114811.0,38270.333333333336,2.0,0.0,0.0,3.0,9.0,5468382.0,465266.0833333334,8.0,3.0,3.0,9.0,1.462955587228544e-06,Company_889,West Bengal,"259, West Bengal",0.0004843448919274317,0.0,3,6,1
CIN001124,93,13.0,11982653.0,921742.5384615385,12.0,7.0,7.0,13.0,2.0,118053.0,59026.5,2.0,0.0,0.0,2.0,15.0,12100706.0,490384.51923076925,14.0,7.0,7.0,15.0,1.1569572882772294e-06,Company_1124,Maharashtra,"844, Delhi",0.00025321171293932827,0.02857142857142857,2,13,1
CIN000819,94,5.0,2392173.0,478434.6,4.0,2.0,2.0,5.0,2.0,1646895.0,823447.5,2.0,1.0,1.0,2.0,7.0,4039068.0,650941.05,6.0,3.0,3.0,7.0,1.4854912073775435e-06,Company_819,Tamil Nadu,"692, West Bengal",0.00019098474863400678,0.0,2,5,1
CIN000362,95,13.0,4681011.0,360077.76923076925,11.0,5.0,5.0,13.0,9.0,1677388.0,186376.44444444444,5.0,1.0,1.0,9.0,22.0,6358399.0,273227.1068376069,16.0,6.0,6.0,22.0,2.516356711807485e-06,Company_362,Maharashtra,"891, Maharashtra",0.0008645949964702869,0.0,9,13,1
CIN000684,96,8.0,1989188.0,248648.5,7.0,1.0,1.0,8.0,8.0,3290097.0,411262.125,7.0,2.0,2.0,8.0,16.0,5279285.0,329955.3125,14.0,3.0,3.0,16.0,2.6518742594877905e-06,Company_684,Uttar Pradesh,"758, Gujarat",0.0005066852517053288,0.0,8,8,1
CIN000893,97,3.0,987855.0,329285.0,1.0,1.0,1.0,3.0,6.0,985021.0,164170.16666666666,5.0,1.0,1.0,6.0,9.0,1972876.0,246727.5833333333,6.0,2.0,2.0,9.0,3.0412453697039245e-06,Company_893,Maharashtra,"474, Karnataka",0.0004814141208198915,0.0,6,3,1
CIN001148,98,5.0,296908.0,59381.6,4.0,0.0,0.0,5.0,3.0,3278788.0,1092929.3333333333,2.0,2.0,2.0,3.0,8.0,3575696.0,576155.4666666667,6.0,2.0,2.0,8.0,1.6779949973375812e-06,Company_1148,Maharashtra,"65, Maharashtra",0.00033118296292112474,0.0,3,5,1
CIN000406,99,4.0,1541814.0,385453.5,3.0,1.0,1.0,4.0,7.0,3086605.0,440943.5714285714,7.0,3.0,3.0,7.0,11.0,4628419.0,413198.5357142857,10.0,4.0,4.0,11.0,2.160564979099775e-06,Company_406,Maharashtra,"22, Uttar Pradesh",0.0005386799918133822,0.0,7,4,1
CIN001896,100,3.0,120663.0,40221.0,0.0,0.0,0.0,3.0,10.0,628246.0,62824.6,9.0,0.0,0.0,10.0,13.0,748909.0,51522.8,9.0,0.0,0.0,13.0,1.2017481429653001e-05,Company_1896,Maharashtra,"216, Maharashtra",0.0006319628396239025,0.0,10,3,0
CIN000412,101,7.0,1069742.0,152820.2857142857,4.0,1.0,1.0,7.0,8.0,444491.0,55561.375,7.0,0.0,0.0,8.0,15.0,1514233.0,104190.83035714286,11.0,1.0,1.0,15.0,7.264403826887936e-06,Company_412,West Bengal,"588, Gujarat",0.0006254283442934756,0.009523809523809525,8,7,1
CIN000289,102,9.0,3441272.0,382363.55555555556,6.0,2.0,2.0,9.0,6.0,1792332.0,298722.0,4.0,2.0,2.0,6.0,15.0,5233604.0,340542.77777777775,10.0,4.0,4.0,15.0,1.9107292030501354e-06,Company_289,West Bengal,"638, Delhi",0.0009088954659812419,0.009523809523809525,6,9,1
CIN000947,103,7.0,3189236.0,455605.14285714284,6.0,2.0,2.0,7.0,3.0,170552.0,56850.666666666664,3.0,0.0,0.0,3.0,10.0,3359788.0,256227.90476190476,9.0,2.0,2.0,10.0,2.678740444337559e-06,Company_947,Delhi,"875, Gujarat",0.000183675344779535,0.0,3,7,1
CIN000680,104,7.0,3636300.0,519471.4285714286,6.0,2.0,2.0,7.0,2.0,138622.0,69311.0,2.0,0.0,0.0,2.0,9.0,3774922.0,294391.2142857143,8.0,2.0,2.0,9.0,2.119249086471191e-06,Company_680,Maharashtra,"617, Tamil Nadu",0.00022880286403149605,0.0,2,7,1
CIN000369,105,4.0,271484.0,67871.0,3.0,0.0,0.0,4.0,2.0,75578.0,37789.0,2.0,0.0,0.0,2.0,6.0,347062.0,52830.0,5.0,0.0,0.0,6.0,1.4406647803562477e-05,Company_369,Delhi,"922, Tamil Nadu",0.0002022470147091298,0.0,2,4,0
CIN000532,106,4.0,227810.0,56952.5,3.0,0.0,0.0,4.0,7.0,1871752.0,267393.14285714284,6.0,1.0,1.0,7.0,11.0,2099562.0,162172.82142857142,9.0,1.0,1.0,11.0,4.2866083497415175e-06,Company_532,Delhi,"256, Karnataka",0.0005403683496452307,0.0,7,4,1
CIN000311,107,8.0,2262481.0,282810.125,7.0,1.0,1.0,8.0,7.0,2252504.0,321786.28571428574,7.0,2.0,2.0,7.0,15.0,4514985.0,302298.20535714284,14.0,3.0,3.0,15.0,3.1007854954113912e-06,Company_311,Gujarat,"282, Gujarat",0.0005951209761471477,0.0,7,8,1
CIN000257,108,10.0,4258599.0,425859.9,9.0,3.0,3.0,10.0,3.0,146431.0,48810.333333333336,3.0,0.0,0.0,3.0,13.0,4405030.0,237335.11666666667,12.0,3.0,3.0,13.0,2.724158518784208e-06,Company_257,Karnataka,"578, West Bengal",0.00024267984908133626,0.0,3,10,1
CIN001731,109,7.0,1993758.0,284822.5714285714,6.0,1.0,1.0,7.0,5.0,2072510.0,414502.0,3.0,1.0,1.0,5.0,12.0,4066268.0,349662.2857142857,9.0,2.0,2.0,12.0,2.2133317331764656e-06,Company_1731,Uttar Pradesh,"897, Uttar Pradesh",0.00034689062376357864,0.0,5,7,1
CIN001173,110,5.0,268671.0,53734.2,5.0,0.0,0.0,5.0,4.0,1489978.0,372494.5,3.0,1.0,1.0,4.0,9.0,1758649.0,213114.35,8.0,1.0,1.0,9.0,4.548946378725943e-06,Company_1173,Tamil Nadu,"284, Karnataka",0.0003978056216264765,0.027777777777777776,4,5,1
CIN001005,111,10.0,5505078.0,550507.8,8.0,3.0,3.0,10.0,7.0,2058329.0,294047.0,6.0,1.0,1.0,7.0,17.0,7563407.0,422277.4,14.0,4.0,4.0,17.0,1.8510176696824593e-06,Company_1005,Maharashtra,"305, Maharashtra",0.0006312539313184251,0.007352941176470588,7,10,1
CIN001941,112,6.0,217661.0,36276.833333333336,5.0,0.0,0.0,6.0,11.0,2429591.0,220871.9090909091,8.0,2.0,2.0,11.0,17.0,2647252.0,128574.37121212122,13.0,2.0,2.0,17.0,4.910752735289273e-06,Company_1941,Tamil Nadu,"63, Maharashtra",0.000652718150215416,0.007352941176470588,11,6,1
CIN000790,113,8.0,1345127.0,168140.875,5.0,1.0,1.0,8.0,4.0,1584061.0,396015.25,4.0,1.0,1.0,4.0,12.0,2929188.0,282078.0625,9.0,2.0,2.0,12.0,3.0725238530268457e-06,Company_790,Uttar Pradesh,"743, Uttar Pradesh",0.0003666090074984214,0.0,4,8,1
CIN001960,114,7.0,461313.0,65901.85714285714,5.0,0.0,0.0,7.0,1.0,86944.0,86944.0,1.0,0.0,0.0,1.0,8.0,548257.0,76422.92857142858,6.0,0.0,0.0,8.0,1.0943772719728156e-05,Company_1960,Tamil Nadu,"891, Gujarat",0.00013115227979701435,0.0,1,7,0
CIN000834,115,7.0,2060554.0,294364.85714285716,4.0,2.0,2.0,7.0,2.0,34794.0,17397.0,2.0,0.0,0.0,2.0,9.0,2095348.0,155880.92857142858,6.0,2.0,2.0,9.0,2.863486160771385e-06,Company_834,West Bengal,"941, Tamil Nadu",0.00033154522549765824,0.0,2,7,1
CIN001612,116,8.0,1236324.0,154540.5,5.0,1.0,1.0,8.0,4.0,1298162.0,324540.5,4.0,1.0,1.0,4.0,12.0,2534486.0,239540.5,9.0,2.0,2.0,12.0,3.551015866728007e-06,Company_1612,West Bengal,"702, Tamil Nadu",0.00029472949686256994,0.0,4,8,1
CIN001485,117,8.0,2033481.0,254185.125,5.0,1.0,1.0,8.0,2.0,100461.0,50230.5,1.0,0.0,0.0,2.0,10.0,2133942.0,152207.8125,6.0,1.0,1.0,10.0,2.8116977874750112e-06,Company_1485,West Bengal,"701, Karnataka",0.00019331351762638972,0.022222222222222223,2,8,1
CIN000556,118,4.0,228124.0,57031.0,2.0,0.0,0.0,4.0,4.0,1468050.0,367012.5,4.0,1.0,1.0,4.0,8.0,1696174.0,212021.75,6.0,1.0,1.0,8.0,3.537372934616378e-06,Company_556,Delhi,"978, Delhi",0.0003683321981230248,0.0,4,4,1
CIN001621,119,6.0,905737.0,150956.16666666666,5.0,1.0,1.0,6.0,9.0,501589.0,55732.11111111111,9.0,0.0,0.0,9.0,15.0,1407326.0,103344.13888888888,14.0,1.0,1.0,15.0,9.94794383106686e-06,Company_1621,Delhi,"346, Maharashtra",0.0010897299508431206,0.0,9,6,1
CIN000575,120,4.0,243264.0,60816.0,2.0,0.0,0.0,4.0,8.0,2314336.0,289292.0,7.0,2.0,2.0,8.0,12.0,2557600.0,175054.0,9.0,2.0,2.0,12.0,3.518923991241789e-06,Company_575,Delhi,"631, West Bengal",0.0007078562318533058,0.0,8,4,1
CIN000283,121,10.0,2193502.0,219350.2,10.0,2.0,2.0,9.0,7.0,4322052.0,617436.0,7.0,4.0,4.0,7.0,17.0,6515554.0,418393.1,17.0,6.0,6.0,16.0,2.6091411413365615e-06,Company_283,Delhi,"287, Maharashtra",0.0009534313208587801,0.008333333333333333,7,9,1
CIN001944,122,4.0,1728784.0,432196.0,4.0,1.0,1.0,4.0,4.0,195853.0,48963.25,4.0,0.0,0.0,4.0,8.0,1924637.0,240579.625,8.0,1.0,1.0,8.0,4.156627977119841e-06,Company_1944,Delhi,"37, Tamil Nadu",0.0005046162318600701,0.0,4,4,1
CIN001704,123,6.0,1985828.0,330971.3333333333,3.0,1.0,1.0,6.0,3.0,120157.0,40052.333333333336,2.0,0.0,0.0,3.0,9.0,2105985.0,185511.8333333333,5.0,1.0,1.0,9.0,2.3741859509920536e-06,Company_1704,Delhi,"977, Uttar Pradesh",0.00029365912526293,0.0,3,6,1
CIN000325,124,7.0,3483490.0,497641.4285714286,6.0,2.0,2.0,7.0,9.0,3298138.0,366459.77777777775,7.0,2.0,2.0,9.0,16.0,6781628.0,432050.6031746032,13.0,4.0,4.0,16.0,1.9169438370845465e-06,Company_325,Tamil Nadu,"434, Karnataka",0.0007815343406564147,0.008333333333333333,9,7,1
CIN001504,125,12.0,3136396.0,261366.33333333334,12.0,3.0,3.0,12.0,1.0,36581.0,36581.0,0.0,0.0,0.0,1.0,13.0,3172977.0,148973.6666666667,12.0,3.0,3.0,13.0,3.7819372784612053e-06,Company_1504,Delhi,"270, Gujarat",0.00022120067912943252,0.0,1,12,1
CIN000422,126,6.0,402188.0,67031.33333333333,4.0,0.0,0.0,6.0,5.0,308289.0,61657.8,4.0,0.0,0.0,5.0,11.0,710477.0,64344.566666666666,8.0,0.0,0.0,11.0,1.126004078949776e-05,Company_422,Karnataka,"46, Gujarat",0.0003925437028593575,0.0,5,6,0
CIN001999,127,11.0,3787583.0,344325.7272727273,9.0,2.0,2.0,11.0,1.0,1707719.0,1707719.0,1.0,1.0,1.0,1.0,12.0,5495302.0,1026022.3636363636,10.0,3.0,3.0,12.0,1.819736203760958e-06,Company_1999,Delhi,"969, Maharashtra",0.00013385642461712042,0.0,1,11,1
CIN001866,128,6.0,2569924.0,428320.6666666667,3.0,2.0,2.0,6.0,11.0,1835082.0,166825.63636363635,7.0,2.0,2.0,11.0,17.0,4405006.0,297573.1515151515,10.0,4.0,4.0,17.0,2.2701444674536197e-06,Company_1866,West Bengal,"967, Maharashtra",0.000815607159946826,0.014705882352941176,11,6,1
CIN000823,129,10.0,7724725.0,772472.5,8.0,5.0,5.0,10.0,6.0,1312343.0,218723.83333333334,6.0,1.0,1.0,6.0,16.0,9037068.0,495598.1666666667,14.0,6.0,6.0,16.0,1.5491750200396853e-06,Company_823,Uttar Pradesh,"83, Delhi",0.0006420852802038116,0.0,6,10,1
CIN000535,130,5.0,1807034.0,361406.8,3.0,1.0,1.0,5.0,4.0,226427.0,56606.75,4.0,0.0,0.0,4.0,9.0,2033461.0,209006.775,7.0,1.0,1.0,9.0,3.442406812818146e-06,Company_535,Karnataka,"923, Uttar Pradesh",0.0003533727234872674,0.0,4,5,1
CIN001857,131,5.0,2128084.0,425616.8,4.0,1.0,1.0,5.0,11.0,4256476.0,386952.36363636365,8.0,3.0,3.0,11.0,16.0,6384560.0,406284.5818181818,12.0,4.0,4.0,16.0,1.8795343766837495e-06,Company_1857,Uttar Pradesh,"769, West Bengal",0.0011416549249389364,0.0,11,5,1
CIN001446,132,4.0,2564529.0,641132.25,3.0,2.0,2.0,4.0,5.0,2573105.0,514621.0,3.0,2.0,2.0,5.0,9.0,5137634.0,577876.625,6.0,4.0,4.0,9.0,1.1678527508966189e-06,Company_1446,Maharashtra,"951, West Bengal",0.00045112317857735147,0.0,5,4,1
CIN001927,133,3.0,159555.0,53185.0,2.0,0.0,0.0,3.0,7.0,3296486.0,470926.5714285714,7.0,2.0,2.0,7.0,10.0,3456041.0,262055.7857142857,9.0,2.0,2.0,10.0,2.604135772694826e-06,Company_1927,Delhi,"483, Tamil Nadu",0.0004822852473860739,0.022222222222222223,7,3,1
CIN001513,134,7.0,378900.0,54128.57142857143,7.0,0.0,0.0,7.0,5.0,1753964.0,350792.8,4.0,2.0,2.0,5.0,12.0,2132864.0,202460.6857142857,11.0,2.0,2.0,12.0,5.157384624617416e-06,Company_1513,Gujarat,"123, Tamil Nadu",0.0005839418936936932,0.0,5,7,1
CIN001118,135,8.0,1991494.0,248936.75,8.0,2.0,2.0,8.0,7.0,1281281.0,183040.14285714287,5.0,1.0,1.0,7.0,15.0,3272775.0,215988.44642857142,13.0,3.0,3.0,15.0,3.972164294826256e-06,Company_1118,Maharashtra,"820, Tamil Nadu",0.0006009572019333539,0.0,7,8,1
CIN000606,136,9.0,5099206.0,566578.4444444445,8.0,4.0,4.0,9.0,8.0,2354992.0,294374.0,8.0,2.0,2.0,8.0,17.0,7454198.0,430476.22222222225,16.0,6.0,6.0,17.0,2.1464415085298243e-06,Company_606,Tamil Nadu,"446, Maharashtra",0.0006956986855020382,0.0,8,9,1
CIN000865,137,7.0,4535747.0,647963.8571428572,6.0,3.0,3.0,7.0,10.0,4541359.0,454135.9,9.0,3.0,3.0,10.0,17.0,9077106.0,551049.8785714286,15.0,6.0,6.0,17.0,1.6525090706222886e-06,Company_865,Gujarat,"321, West Bengal",0.0009151803370912496,0.014705882352941176,10,7,1
CIN001108,138,12.0,1185812.0,98817.66666666667,6.0,1.0,1.0,12.0,5.0,75546.0,15109.2,4.0,0.0,0.0,5.0,17.0,1261358.0,56963.433333333334,10.0,1.0,1.0,17.0,7.927963353782194e-06,Company_1108,Gujarat,"794, West Bengal",0.0005893527218432081,0.007352941176470588,5,12,1
CIN000954,139,6.0,1172694.0,195449.0,3.0,1.0,1.0,6.0,2.0,126666.0,63333.0,1.0,0.0,0.0,2.0,8.0,1299360.0,129391.0,4.0,1.0,1.0,8.0,3.0784386159339983e-06,Company_954,Gujarat,"215, Tamil Nadu",0.0002052931114984505,0.0,2,6,1
CIN001411,140,6.0,856444.0,142740.66666666666,5.0,1.0,1.0,6.0,4.0,1448777.0,362194.25,3.0,1.0,1.0,4.0,10.0,2305221.0,252467.4583333333,8.0,2.0,2.0,10.0,3.47038309992838e-06,Company_1411,West Bengal,"118, Delhi",0.00024228307006353382,0.044444444444444446,4,6,1
CIN001949,141,8.0,1667515.0,208439.375,6.0,1.0,1.0,8.0,6.0,356252.0,59375.333333333336,5.0,0.0,0.0,6.0,14.0,2023767.0,133907.35416666666,11.0,1.0,1.0,14.0,5.435408325167868e-06,Company_1949,West Bengal,"789, Gujarat",0.0005936498492625915,0.0,6,8,1
CIN000052,142,7.0,6955784.0,993683.4285714285,7.0,4.0,4.0,7.0,7.0,1999770.0,285681.4285714286,5.0,1.0,1.0,7.0,14.0,8955554.0,639682.4285714285,12.0,5.0,5.0,14.0,1.3399506049541994e-06,Company_52,Maharashtra,"436, West Bengal",0.0004430197145499663,0.0,7,7,1
CIN000221,143,5.0,991099.0,198219.8,5.0,1.0,1.0,5.0,6.0,2160773.0,360128.8333333333,4.0,1.0,1.0,6.0,11.0,3151872.0,279174.31666666665,9.0,2.0,2.0,11.0,2.8554459064327484e-06,Company_221,Gujarat,"355, Karnataka",0.00046901696638596,0.01818181818181818,6,5,1
CIN001378,144,3.0,124214.0,41404.666666666664,3.0,0.0,0.0,3.0,6.0,2383707.0,397284.5,6.0,2.0,2.0,6.0,9.0,2507921.0,219344.58333333334,9.0,2.0,2.0,9.0,3.588629785387977e-06,Company_1378,Tamil Nadu,"736, Tamil Nadu",0.0003475951771886491,0.0,6,3,1
CIN000160,145,9.0,1707747.0,189749.66666666666,6.0,1.0,1.0,9.0,6.0,299208.0,49868.0,6.0,0.0,0.0,6.0,15.0,2006955.0,119808.83333333333,12.0,1.0,1.0,15.0,5.979207306591328e-06,Company_160,West Bengal,"4, Karnataka",0.0005335230737254372,0.01904761904761905,6,9,1
CIN001723,146,3.0,1030886.0,343628.6666666667,3.0,1.0,1.0,3.0,5.0,185009.0,37001.8,2.0,0.0,0.0,5.0,8.0,1215895.0,190315.23333333334,5.0,1.0,1.0,8.0,4.112197188079562e-06,Company_1723,Karnataka,"389, Delhi",0.0003866347914510944,0.0,5,3,1
CIN001330,147,6.0,236977.0,39496.166666666664,4.0,0.0,0.0,6.0,6.0,291138.0,48523.0,4.0,0.0,0.0,6.0,12.0,528115.0,44009.58333333333,8.0,0.0,0.0,12.0,1.5148215824204955e-05,Company_1330,Gujarat,"229, Maharashtra",0.0007998570054897667,0.0,6,6,0
CIN001710,148,6.0,3054803.0,509133.8333333333,4.0,2.0,2.0,6.0,10.0,2722388.0,272238.8,9.0,2.0,2.0,10.0,16.0,5777191.0,390686.31666666665,13.0,4.0,4.0,16.0,2.2502285280164704e-06,Company_1710,Uttar Pradesh,"903, Maharashtra",0.0008752821252491945,0.016666666666666666,10,6,1
CIN000108,149,8.0,4203332.0,525416.5,6.0,3.0,3.0,8.0,3.0,116051.0,38683.666666666664,2.0,0.0,0.0,3.0,11.0,4319383.0,282050.0833333333,8.0,3.0,3.0,11.0,1.8521163786587112e-06,Company_108,Uttar Pradesh,"442, Delhi",0.0003428732053083137,0.0,3,8,1
CIN000569,150,8.0,2990312.0,373789.0,7.0,2.0,2.0,8.0,4.0,191122.0,47780.5,3.0,0.0,0.0,4.0,12.0,3181434.0,210784.75,10.0,2.0,2.0,12.0,3.1432366662329e-06,Company_569,Delhi,"18, Maharashtra",0.00022127532220915665,0.015151515151515152,4,8,1
CIN000016,151,6.0,336954.0,56159.0,3.0,0.0,0.0,6.0,4.0,849955.0,212488.75,4.0,1.0,1.0,4.0,10.0,1186909.0,134323.875,7.0,1.0,1.0,10.0,5.897672020348653e-06,Company_16,Gujarat,"576, West Bengal",0.00032885288579073257,0.0,4,6,1
CIN000094,152,7.0,1734663.0,247809.0,5.0,1.0,1.0,7.0,6.0,1710492.0,285082.0,5.0,2.0,2.0,6.0,13.0,3445155.0,266445.5,10.0,3.0,3.0,13.0,2.902627022586792e-06,Company_94,Gujarat,"392, Gujarat",0.0007319373552980057,0.01282051282051282,6,7,1
CIN000994,153,8.0,2103295.0,262911.875,7.0,1.0,1.0,8.0,13.0,696458.0,53573.692307692305,8.0,0.0,0.0,13.0,21.0,2799753.0,158242.78365384616,15.0,1.0,1.0,21.0,5.357615475365148e-06,Company_994,West Bengal,"842, Gujarat",0.0010423046468214542,0.009523809523809525,13,8,1
CIN000701,154,7.0,2616435.0,373776.4285714286,5.0,2.0,2.0,7.0,4.0,137633.0,34408.25,3.0,0.0,0.0,4.0,11.0,2754068.0,204092.3392857143,8.0,2.0,2.0,11.0,2.9047939266568583e-06,Company_701,Maharashtra,"723, Uttar Pradesh",0.0004334429211384186,0.0,4,7,1
CIN001187,155,4.0,2441541.0,610385.25,4.0,2.0,2.0,4.0,6.0,1902375.0,317062.5,5.0,1.0,1.0,6.0,10.0,4343916.0,463723.875,9.0,3.0,3.0,10.0,2.0718632680742447e-06,Company_1187,Maharashtra,"208, Uttar Pradesh",0.00043345444676320813,0.022222222222222223,6,4,1
CIN000871,156,4.0,2692408.0,673102.0,4.0,2.0,2.0,4.0,1.0,1302015.0,1302015.0,1.0,1.0,1.0,1.0,5.0,3994423.0,987558.5,5.0,3.0,3.0,5.0,1.2517452458089691e-06,Company_871,West Bengal,"532, Uttar Pradesh",0.00013783562019707842,0.0,1,4,1
CIN001469,157,6.0,260301.0,43383.5,6.0,0.0,0.0,6.0,7.0,3132601.0,447514.4285714286,7.0,2.0,2.0,7.0,13.0,3392902.0,245448.9642857143,13.0,2.0,2.0,13.0,3.831528290531232e-06,Company_1469,Gujarat,"701, Karnataka",0.0005458605893277629,0.0,7,6,1
CIN000161,158,8.0,3120282.0,390035.25,4.0,2.0,2.0,8.0,6.0,1605181.0,267530.1666666667,5.0,1.0,1.0,6.0,14.0,4725463.0,328782.7083333334,9.0,3.0,3.0,14.0,1.9045752765390397e-06,Company_161,Maharashtra,"982, Gujarat",0.0004234347808884935,0.0,6,8,1
CIN000304,159,10.0,4264035.0,426403.5,8.0,4.0,4.0,10.0,4.0,1122979.0,280744.75,4.0,1.0,1.0,4.0,14.0,5387014.0,353574.125,12.0,5.0,5.0,14.0,2.227579137533335e-06,Company_304,Gujarat,"170, Delhi",0.00036066289449790856,0.01098901098901099,4,10,1
CIN000545,160,7.0,2808050.0,401150.0,7.0,2.0,2.0,7.0,5.0,2557561.0,511512.2,5.0,2.0,2.0,5.0,12.0,5365611.0,456331.1,12.0,4.0,4.0,12.0,2.2364647754002293e-06,Company_545,Uttar Pradesh,"195, Uttar Pradesh",0.00045186495734414445,0.0,5,7,1
CIN001630,161,4.0,240095.0,60023.75,4.0,0.0,0.0,4.0,3.0,108412.0,36137.333333333336,3.0,0.0,0.0,3.0,7.0,348507.0,48080.54166666667,7.0,0.0,0.0,7.0,2.0085679771138025e-05,Company_1630,Uttar Pradesh,"50, Maharashtra",0.00036323282973024296,0.0,3,4,0
CIN000766,162,5.0,2491182.0,498236.4,3.0,2.0,2.0,5.0,6.0,1193770.0,198961.66666666666,3.0,1.0,1.0,6.0,11.0,3684952.0,348599.0333333333,6.0,3.0,3.0,11.0,1.628243732889872e-06,Company_766,West Bengal,"864, Uttar Pradesh",0.0003949854415979565,0.01818181818181818,6,5,1
CIN000630,163,8.0,409505.0,51188.125,6.0,0.0,0.0,8.0,8.0,3612229.0,451528.625,8.0,3.0,3.0,8.0,16.0,4021734.0,251358.375,14.0,3.0,3.0,16.0,3.4810855218172063e-06,Company_630,West Bengal,"138, West Bengal",0.000911287163771762,0.0,8,8,1
CIN000577,164,5.0,1090022.0,218004.4,4.0,1.0,1.0,5.0,5.0,2360458.0,472091.6,4.0,2.0,2.0,5.0,10.0,3450480.0,345048.0,8.0,3.0,3.0,10.0,2.3185180032922955e-06,Company_577,Karnataka,"247, Delhi",0.0004415603312187827,0.0,5,5,1
CIN001848,165,11.0,2851454.0,259223.0909090909,9.0,2.0,2.0,11.0,5.0,2823055.0,564611.0,4.0,2.0,2.0,5.0,16.0,5674509.0,411917.04545454547,13.0,4.0,4.0,16.0,2.2909471110187684e-06,Company_1848,Maharashtra,"405, Tamil Nadu",0.0003873515943198828,0.0,5,11,1
CIN000196,166,9.0,6200177.0,688908.5555555555,9.0,4.0,4.0,9.0,8.0,4164109.0,520513.625,6.0,3.0,3.0,8.0,17.0,10364286.0,604711.0902777778,15.0,7.0,7.0,17.0,1.4472776995926202e-06,Company_196,West Bengal,"296, Maharashtra",0.0005219907286946493,0.007352941176470588,8,9,1
CIN000379,167,7.0,1279176.0,182739.42857142858,3.0,1.0,1.0,7.0,4.0,146312.0,36578.0,4.0,0.0,0.0,4.0,11.0,1425488.0,109658.71428571429,7.0,1.0,1.0,11.0,4.910599036961378e-06,Company_379,Uttar Pradesh,"950, Tamil Nadu",0.0002894519979579902,0.0,4,7,1
CIN001390,168,7.0,445938.0,63705.42857142857,5.0,0.0,0.0,7.0,5.0,928705.0,185741.0,5.0,1.0,1.0,5.0,12.0,1374643.0,124723.21428571429,10.0,1.0,1.0,12.0,7.274616027579524e-06,Company_1390,West Bengal,"892, Gujarat",0.0003122672009930436,0.015151515151515152,5,7,1
CIN000263,169,4.0,96393.0,24098.25,3.0,0.0,0.0,4.0,2.0,38308.0,19154.0,2.0,0.0,0.0,2.0,6.0,134701.0,21626.125,5.0,0.0,0.0,6.0,3.711924930030215e-05,Company_263,Gujarat,"846, Uttar Pradesh",0.00036569919155992714,0.0,2,4,0
